DATE,MAIN,VOO,QQQ
2025-08-20,25811.6,15979.07,16774.9
2025-08-21,25461.04,15917.77,16698.07
2025-08-22,26579.1,16155.01,16952.89
2025-08-25,26352.04,16088.4,16904.51
2025-08-26,26650.99,16151.03,16971.66
2025-08-27,26768.73,16187.12,16997.47
2025-08-28,27302.21,16299.13,17158.95
2025-08-29,26341.17,16207.51,16962.41
2025-09-02,25685.2,16091.13,16821.78
2025-09-03,26269.32,16171.29,16952.7
2025-09-04,27001.0,16338.64,17142.12
2025-09-05,27087.47,16295.13,17166.59
2025-09-08,27465.08,16336.24,17249.45
2025-09-09,27684.06,16374.95,17297.81
2025-09-10,27712.84,16421.13,17303.41
2025-09-11,28168.17,16551.67,17403.08
2025-09-12,28511.18,16548.2,17479.15
2025-09-15,29222.83,16632.29,17627.18
2025-09-16,29261.51,16727.95,17729.31
2025-09-17,29079.49,16709.13,17694.28
2025-09-18,29845.33,16785.76,17852.2
2025-09-19,30422.98,16862.12,17971.83
2025-09-22,30925.76,16942.25,18097.84
2025-09-23,30316.29,16855.67,17978.96
2025-09-24,30025.99,16800.82,17916.55
2025-09-25,29632.72,16722.57,17840.17
2025-09-26,29979.73,16818.56,17912.68
2025-09-29,30370.1,16911.72,17994.71
2025-09-30,30781.95,17150.37,18221.2
2025-10-01,31206.72,17210.06,18307.65
2025-10-02,31578.98,17228.6,18382.08
2025-10-03,31160.19,17229.96,18305.55
2025-10-06,31840.89,17287.2,18441.51
2025-10-07,31337.77,17227.23,18345.47
2025-10-08,32376.16,17324.54,18553.47
2025-10-09,32251.13,17279.02,18531.26
2025-10-10,28941.59,16826.85,17894.94
2025-10-13,30733.97,17074.88,18270.43
2025-10-14,30123.25,17051.44,18150.07
2025-10-15,30740.65,17139.81,18292.04
2025-10-16,30448.87,17072.23,18267.63
2025-10-17,31014.34,17164.4,18386.27
2025-10-20,32150.93,17339.71,18615.41
2025-10-21,32116.05,17337.53,18610.6
2025-10-22,31192.19,17252.19,18433.24
2025-10-23,31955.98,17347.1,18586.51
2025-10-24,32929.08,17486.86,18782.83
2025-10-27,34639.66,17690.62,19113.76
2025-10-28,35414.48,17736.84,19259.2
2025-10-29,35857.59,17743.95,19345.02
2025-10-30,34274.55,17586.18,19078.05
2025-10-31,34749.89,17635.49,19169.11
2025-11-03,35216.24,17669.18,19259.87
2025-11-04,33105.56,17469.77,18873.01
2025-11-05,33735.48,17520.99,18994.53
2025-11-06,31884.03,17339.65,18644.45
2025-11-07,31621.46,17416.46,18645.19
2025-11-10,33824.77,17857.35,19230.6
2025-11-11,33551.69,17897.34,19179.91
2025-11-12,33483.94,17905.95,19164.95
2025-11-13,31460.08,17621.86,18777.78
2025-11-14,31483.85,17617.41,18791.83
2025-11-17,30693.47,17456.62,18633.05
2025-11-18,29609.07,17316.66,18408.63
2025-11-19,30105.7,17377.75,18517.33
2025-11-20,28004.81,17121.15,18083.75
2025-11-21,28610.35,17286.94,18218.1
2025-11-24,30727.18,17537.16,18678.85
2025-11-25,31299.21,17721.0,18817.71
2025-11-26,32099.24,17840.31,18982.2
2025-11-28,32787.61,17936.54,19134.47
2025-12-01,32499.23,17856.16,19070.87
2025-12-02,33234.48,17885.64,19218.55
2025-12-03,33463.65,17946.55,19265.02
2025-12-04,33357.7,17961.29,19247.29
2025-12-05,33734.36,17994.11,19324.95
2025-12-08,33731.71,18144.6,19490.5
2025-12-09,33856.17,18130.25,19514.29
2025-12-10,34234.84,18244.47,19593.39
2025-12-11,33915.28,18288.08,19530.67
2025-12-12,31968.94,18095.65,19161.12
2025-12-15,31495.52,18070.05,19065.95
2025-12-16,31678.93,18020.82,19103.34
2025-12-17,29944.87,17827.82,18752.95
2025-12-18,31194.19,17958.92,19021.77
2025-12-19,32383.86,18115.06,19267.1
2025-12-22,32943.21,18404.12,19510.84
2025-12-23,33394.86,18487.66,19601.15
2025-12-24,33705.12,18547.62,19657.84
2025-12-26,33675.33,18549.32,19656.59
2025-12-29,33187.44,18485.67,19562.54
2025-12-30,32955.34,18460.66,19517.69
2025-12-31,32134.36,18330.24,19358.22
2026-01-02,31914.33,18363.48,19321.16
2026-01-05,32658.08,18481.69,19472.84
2026-01-06,33577.4,18667.38,19720.98
2026-01-07,33672.75,18609.16,19739.75
2026-01-08,33088.4,18606.02,19628.73
2026-01-09,34024.9,18727.32,19821.99
2026-01-12,34159.3,18813.7,19895.16
2026-01-13,33986.0,18776.2,19865.99
2026-01-14,32928.77,18687.73,19656.18
2026-01-15,33257.12,18735.83,19726.12
2026-01-16,33113.89,18720.65,19709.81
2026-01-20,31111.21,18386.2,19331.79
2026-01-21,32307.9,18591.03,19590.08
2026-01-22,33008.05,18685.12,19730.84
2026-01-23,33295.3,18692.58,19792.43
2026-01-26,33755.42,18827.87,19920.24
2026-01-27,34629.94,18902.91,20098.78
2026-01-28,34940.93,18900.04,20164.59
2026-01-29,34330.49,18861.8,20045.25
2026-01-30,33108.6,18802.85,19807.2
2026-02-02,33767.8,18902.34,19941.65
2026-02-03,32222.62,18743.34,19638.74
2026-02-04,30569.24,18650.18,19299.61
2026-02-05,29298.99,18425.62,19025.03
2026-02-06,31066.95,18774.68,19422.41
2026-02-09,31809.38,18914.31,19623.06
2026-02-10,31377.3,18862.69,19533.06
2026-02-11,31605.32,18860.1,19584.85
2026-02-12,29720.99,18575.76,19191.1
2026-02-13,29847.32,18587.3,19231.52
2026-02-17,29774.99,18619.02,19211.94
2026-02-18,30399.43,18710.14,19353.72
2026-02-19,30063.33,18663.43,19280.46
2026-02-20,30801.85,18792.91,19449.07
2026-02-23,29864.99,18766.68,19373.25
2026-02-24,30794.05,18899.9,19578.93
2026-02-25,32055.51,19054.65,19859.42
2026-02-26,30957.46,18950.52,19622.55
2026-02-27,30637.91,18865.87,19560.46
2026-03-02,30746.34,18872.85,19585.93
2026-03-03,29805.28,18735.22,19402.75
2026-03-04,31109.73,18865.13,19695.07
2026-03-05,30832.16,18766.97,19636.41
2026-03-06,29467.24,18522.89,19344.41
2026-03-09,30584.96,18679.3,19599.75
2026-03-10,30590.7,18647.84,19600.07
2026-03-11,30560.78,18627.75,19597.52
2026-03-12,29142.1,18454.67,19369.41
2026-03-13,28596.59,18354.77,19255.95
2026-03-16,29531.27,18540.58,19476.51
2026-03-17,29955.82,18590.41,19570.46
2026-03-18,28706.74,18340.99,19300.8
2026-03-19,28457.82,18293.21,19240.52
2026-03-20,26832.6,17979.85,18889.09
2026-03-23,27735.16,18169.47,19126.86
2026-03-24,27206.65,18156.95,19045.31
2026-03-25,27761.63,18253.04,19168.9
2026-03-26,25841.51,17938.4,18717.33
2026-03-27,24352.38,17696.95,18356.52
2026-03-30,23811.24,17637.29,18218.12
2026-03-31,26116.04,18125.72,18826.44
2026-04-01,27030.73,18271.2,19047.24
2026-04-02,27118.89,18285.59,19077.49
2026-04-06,27586.92,18364.35,19190.79
2026-04-07,27617.24,18375.23,19193.69
2026-04-08,29914.42,18787.69,19737.96
2026-04-09,30540.38,18933.02,19888.91
2026-04-10,30667.83,18920.67,19917.24
2026-04-13,31611.65,19138.0,20158.12
2026-04-14,33283.96,19362.69,20519.61
2026-04-15,34645.88,19512.87,20803.39
2026-04-16,35120.04,19554.39,20902.38
2026-04-17,36433.25,19787.62,21172.61
2026-04-20,36123.16,19751.1,21106.18
2026-04-21,35735.72,19651.28,21053.36
2026-04-22,37445.37,19847.39,21401.43
2026-04-23,36843.07,19769.53,21282.29
2026-04-24,38874.86,19921.7,21684.6
2026-04-27,38960.75,19990.69,21733.03
2026-04-28,37804.21,19894.96,21516.98
2026-04-29,38486.07,19894.37,21647.0
2026-04-30,39508.52,20081.69,21846.56
2026-05-01,40580.22,20139.0,22053.89
2026-05-04,40373.22,20098.86,22043.58
2026-05-05,41883.92,20252.15,22326.34
2026-05-06,44429.46,20529.13,22784.98
2026-05-07,44289.39,20466.39,22758.1
2026-05-08,47297.53,20629.15,23285.73
2026-05-11,47560.39,20684.35,23339.38
2026-05-12,46507.14,20660.96,23169.56
2026-05-13,47895.67,20771.7,23411.65
2026-05-14,48936.71,20929.23,23576.29
2026-05-15,46738.79,20683.76,23224.33
2026-05-18,46117.62,20668.06,23125.49
2026-05-19,45347.38,20616.12,23060.48
2026-05-20,47530.1,20823.59,23438.32
2026-05-21,47798.12,20861.34,23482.55
2026-05-22,48340.69,20941.89,23581.07
2026-05-26,50846.1,21074.46,23995.33
2026-05-27,50675.54,21072.97,23968.34
2026-05-28,51900.69,21190.38,24168.32
