,QLD,QQQ,TQQQ,VOO
2020-02-27,13.89434051513672,198.17919921875,9.0672025680542,249.8825531005859
2020-02-28,14.033966064453123,198.3334197998047,9.208314895629885,248.3744201660156
2020-03-02,15.354823112487791,208.5680999755859,10.465192794799805,259.4614562988281
2020-03-03,14.374991416931152,201.87989807128903,9.479781150817873,252.3045654296875
2020-03-04,15.554990768432615,210.3028106689453,10.63022232055664,262.76104736328125
2020-03-05,14.618404388427734,203.9133453369141,9.697432518005373,253.9590759277344
2020-03-06,14.125399589538574,200.472900390625,9.189180374145508,249.6997528076172
2020-03-09,12.180562019348145,186.5471649169922,7.3224053382873535,230.4323272705078
2020-03-10,13.48659324645996,196.7047119140625,8.462082862854004,242.2582244873047
2020-03-11,12.310301780700684,188.13731384277344,7.373828411102295,230.2468414306641
2020-03-12,10.031850814819336,170.88668823242188,5.352782249450684,207.97792053222656
2020-03-13,11.94332790374756,185.3617706298828,6.797411918640137,227.4092712402344
2020-03-16,9.043371200561523,163.15765380859375,4.454672336578369,200.7141265869141
2020-03-17,10.262908935546877,175.53184509277344,5.180574417114258,213.85508728027344
2020-03-18,9.62039566040039,170.1928253173828,4.70102596282959,202.1650390625
2020-03-19,9.752605438232422,171.21435546875,4.809850215911865,202.33950805664065
2020-03-20,8.972940444946289,164.50685119628906,4.246588230133057,193.5238037109375
2020-03-23,9.018657684326172,164.62567138671875,4.2597432136535645,187.58233642578125
2020-03-24,10.391411781311035,177.3738555908203,5.209275722503662,205.47088623046875
2020-03-25,10.205925941467283,176.06039428710938,5.088491916656494,208.1064910888672
2020-03-26,11.304495811462402,185.3318328857422,5.917240619659424,220.6138458251953
2020-03-27,10.475317001342772,178.95773315429688,5.302555084228516,213.83673095703125
2020-03-30,11.277308464050291,185.46701049804688,5.859837055206299,220.75157165527344
2020-03-31,11.069705963134766,183.8831329345703,5.6971964836120605,217.4732208251953
2020-04-01,10.145377159118652,176.070068359375,4.990429878234863,207.67486572265625
2020-04-02,10.548226356506348,179.6434326171875,5.285812854766846,212.53268432617188
2020-04-03,10.26153564453125,177.0937957763672,5.072944641113281,209.39210510253903
2020-04-06,11.720937728881836,189.7550506591797,6.134892463684082,223.63504028320312
2020-04-07,11.675215721130373,189.6778259277344,6.122931957244873,223.75442504882812
2020-04-08,12.183101654052734,193.70510864257812,6.513987064361572,231.3488006591797
2020-04-09,12.213994979858398,193.98513793945312,6.537903785705566,234.7832794189453
2020-04-13,12.4945068359375,196.0808868408203,6.76512336730957,232.50588989257812
2020-04-14,13.574539184570312,204.608642578125,7.64290189743042,239.60438537597656
2020-04-15,13.264369010925291,202.26182556152344,7.389374732971191,234.3884124755859
2020-04-16,13.767312049865724,205.9510803222656,7.785213470458984,235.572998046875
2020-04-17,13.994688034057615,207.9212646484375,7.980142593383789,242.07456970214844
2020-04-20,13.670926094055176,205.45852661132812,7.721831321716309,237.712646484375
2020-04-21,12.653916358947754,197.8772125244141,6.867969036102295,230.44883728027344
2020-04-22,13.436138153076172,203.74913024902344,7.475478172302246,235.51788330078125
2020-04-23,13.37187671661377,203.31451416015625,7.426446914672852,235.4720001220703
2020-04-24,13.811798095703123,206.52085876464844,7.785213470458984,238.8881072998047
2020-04-27,13.979859352111816,208.18199157714844,7.937089443206787,242.3409118652344
2020-04-28,13.481857299804688,204.2609710693359,7.5077667236328125,241.22059631347656
2020-04-29,14.401244163513184,211.50428771972656,8.288679122924805,247.43748474121097
2020-04-30,14.455617904663086,211.41732788085935,8.343690872192383,245.2795257568359
2020-05-01,13.581954002380373,205.45852661132812,7.595066547393799,238.59420776367188
2020-05-04,13.921780586242676,207.85365295410156,7.862946033477783,239.34727478027344
2020-05-05,14.231948852539062,210.21014404296875,8.114080429077148,241.5511779785156
2020-05-06,14.404952049255373,211.50428771972656,8.274330139160156,239.92575073242188
2020-05-07,14.786792755126951,214.2277679443359,8.59721851348877,242.76329040527344
2020-05-08,15.174816131591797,217.1637420654297,8.944025993347168,246.82232666015625
2020-05-11,15.426902770996094,219.10491943359375,9.166460037231444,246.8589324951172
2020-05-12,14.811509132385254,214.5174865722656,8.621136665344238,241.8909912109375
2020-05-13,14.442025184631348,211.83265686035156,8.294660568237305,237.60243225097656
2020-05-14,14.757136344909668,214.2373809814453,8.569713592529297,240.4675445556641
2020-05-15,14.94744110107422,215.62814331054688,8.71680736541748,241.5511779785156
2020-05-18,15.519583702087402,219.645751953125,9.22146987915039,248.93435668945312
2020-05-19,15.419489860534668,219.09523010253903,9.150912284851074,246.58349609375
2020-05-20,16.0472412109375,223.47021484375,9.686670303344728,250.60560607910156
2020-05-21,15.693822860717772,221.0364532470703,9.388893127441406,248.8057556152344
2020-05-22,15.791446685791016,221.79942321777344,9.47380256652832,249.3659210205078
2020-05-26,15.728422164916992,221.20062255859375,9.434338569641112,252.5708770751953
2020-05-27,15.877947807312012,222.4078369140625,9.567081451416016,256.2532958984375
2020-05-28,15.81615924835205,222.1181182861328,9.506091117858888,255.7481689453125
2020-05-29,16.24619483947754,225.3727569580078,9.898341178894045,256.89605712890625
2020-06-01,16.4191951751709,226.0487823486328,10.0203218460083,258.01641845703125
2020-06-02,16.623090744018555,227.56509399414065,10.220035552978516,260.1376647949219
2020-06-03,16.768911361694336,228.58880615234375,10.358758926391602,263.5721130371094
2020-06-04,16.529176712036133,226.98562622070312,10.14828109741211,262.9018249511719
2020-06-05,17.176700592041016,231.4861297607422,10.749813079833984,269.62371826171875
2020-06-08,17.45968246459961,233.28244018554688,10.988990783691406,272.8929748535156
2020-06-09,17.698184967041016,234.97254943847656,11.234146118164062,270.9552917480469
2020-06-10,18.138103485107425,237.79263305664065,11.63955020904541,269.2656555175781
2020-06-11,16.34505271911621,226.01019287109375,9.925848007202148,253.7463226318359
2020-06-12,16.573665618896484,227.80653381347656,10.141107559204102,256.80419921875
2020-06-15,16.987634658813477,230.5782928466797,10.498676300048828,259.1458740234375
2020-06-16,17.598087310791016,234.53794860839844,11.053565979003906,264.2150573730469
2020-06-17,17.683353424072266,235.2815704345703,11.161197662353516,263.0028381347656
2020-06-18,17.793336868286133,235.91900634765625,11.247299194335938,263.2415466308594
2020-06-19,17.771089553833008,235.88038635253903,11.231754302978516,261.68963623046875
2020-06-22,18.212247848510746,238.7092132568359,11.631179809570312,263.4252624511719
2020-06-23,18.50264358520508,240.74085998535156,11.934935569763184,264.6189880371094
2020-06-24,17.76120376586914,235.77784729003903,11.231754302978516,257.85107421875
2020-06-25,18.102270126342773,238.02235412597656,11.52953052520752,260.5784912109375
2020-06-26,17.217477798461914,232.40139770507812,10.700779914855955,254.47171020507812
2020-06-29,17.580787658691406,234.93609619140625,11.042804718017578,258.185302734375
2020-06-30,18.25055694580078,239.541259765625,11.677817344665527,261.62835693359375
2020-07-01,18.715190887451172,242.3371734619141,12.095182418823242,263.41912841796875
2020-07-02,18.96851921081543,243.9818115234375,12.352298736572266,264.74835205078125
2020-07-06,19.906436920166016,249.9800567626953,13.259973526000977,268.8561096191406
2020-07-07,19.624692916870117,248.2579345703125,12.999271392822266,266.0683898925781
2020-07-08,20.133813858032227,251.5279235839844,13.499150276184082,268.0437316894531
2020-07-09,20.468700408935547,253.64666748046875,13.836392402648926,266.67767333984375
2020-07-10,20.773923873901367,255.37844848632812,14.12938404083252,269.3545837402344
2020-07-13,19.908912658691406,250.12515258789065,13.256388664245604,266.91754150390625
2020-07-14,20.199310302734375,251.8955841064453,13.537420272827148,270.4899597167969
2020-07-15,20.24379539489746,252.4083709716797,13.604389190673828,272.88995361328125
2020-07-16,19.96081161499023,250.68630981445312,13.312593460083008,272.0960693359375
2020-07-17,20.025068283081055,250.9764709472656,13.374778747558594,272.8160705566406
2020-07-20,21.175537109375,258.096923828125,14.513260841369627,275.0868835449219
2020-07-21,20.72944068908691,255.40744018554688,14.049260139465332,275.6592102050781
2020-07-22,20.875255584716797,256.30712890625,14.21190071105957,277.2284240722656
2020-07-23,19.774213790893555,249.61241149902344,13.09853172302246,273.91455078125
2020-07-24,19.39361000061035,247.24215698242188,12.711064338684082,272.14227294921875
2020-07-27,20.093036651611328,251.6537170410156,13.393916130065918,274.1268615722656
2020-07-28,19.59380149841309,248.4514923095703,12.890448570251465,272.4284362792969
2020-07-29,20.04730987548828,251.31507873535156,13.32933521270752,275.723876953125
2020-07-30,20.248735427856445,252.6309509277344,13.545790672302246,274.717529296875
2020-07-31,20.96793556213379,257.13922119140625,14.27647590637207,277.01605224609375
2020-08-03,21.522781372070312,260.6123352050781,14.80864715576172,278.76068115234375
2020-08-04,21.689603805541992,261.579833984375,15.00118350982666,279.9330749511719
2020-08-05,21.80328941345215,262.22796630859375,15.12077522277832,281.67767333984375
2020-08-06,22.358135223388672,265.7012023925781,15.69958209991455,283.5699768066406
2020-08-07,21.85519027709961,262.63427734375,15.186546325683594,283.71771240234375
2020-08-10,21.65994644165039,261.5120849609375,14.982048988342283,284.62225341796875
2020-08-11,20.85177421569824,256.5587158203125,14.131775856018066,282.3238525390625
2020-08-12,21.90091323852539,263.0116271972656,15.18893814086914,286.19146728515625
2020-08-13,21.98741340637207,263.61151123046875,15.295371055603027,285.7023010253906
2020-08-14,21.946638107299805,263.3018493652344,15.25112247467041,285.7023010253906
2020-08-17,22.43351173400879,266.35906982421875,15.75459098815918,286.6252746582031
2020-08-18,22.8709659576416,268.92279052734375,16.21739959716797,287.2254333496094
2020-08-19,22.57192039489746,267.11358642578125,15.90049171447754,286.0069580078125
2020-08-20,23.197202682495117,270.8189697265625,16.55463981628418,286.9115295410156
2020-08-21,23.50613021850586,272.6957702636719,16.900251388549805,287.9360656738281
2020-08-24,23.81012535095215,274.3985900878906,17.213571548461914,290.86224365234375
2020-08-25,24.18084144592285,276.5559387207031,17.615392684936523,291.87774658203125
2020-08-26,25.20650100708008,282.4574279785156,18.74310874938965,294.85919189453125
2020-08-27,25.03844451904297,281.5770568847656,18.57329559326172,295.45001220703125
2020-08-28,25.300416946411133,283.0088195800781,18.860307693481445,297.3699645996094
2020-08-31,25.74281120300293,285.2823486328125,19.296802520751953,296.3268737792969
2020-09-01,26.59299659729004,290.1583251953125,20.2989559173584,299.0961608886719
2020-09-02,27.08976173400879,292.9059143066406,20.87178611755371,303.45318603515625
2020-09-03,24.311832427978516,278.0555114746094,17.666810989379883,292.94842529296875
2020-09-04,23.666778564453125,274.35015869140625,16.938518524169922,290.6038818359375
2020-09-08,21.41032600402832,261.1638488769531,14.544356346130373,282.61920166015625
2020-09-09,22.658418655395508,268.835693359375,15.794053077697754,288.1946105957031
2020-09-10,21.729148864746097,263.4759826660156,14.880399703979492,283.1546630859375
2020-09-11,21.454814910888672,261.64752197265625,14.555119514465332,283.36688232421875
2020-09-14,22.20119857788086,266.2042236328125,15.304939270019531,287.0499572753906
2020-09-15,22.83389663696289,269.9772644042969,15.955498695373535,288.5268859863281
2020-09-16,22.080093383789062,265.6720886230469,15.18893814086914,287.3638916015625
2020-09-17,21.422683715820312,261.5216979980469,14.48934555053711,284.85302734375
2020-09-18,20.85672187805176,258.1839904785156,13.929672241210938,281.5392150878906
2020-09-21,21.03713607788086,258.8032531738281,14.094703674316406,278.4837341308594
2020-09-22,21.79093360900879,263.61151123046875,14.864852905273438,281.2991943359375
2020-09-23,20.451396942138672,255.5622406005859,13.488389015197754,274.7821960449219
2020-09-24,20.656532287597656,256.752197265625,13.685710906982422,275.53924560546875
2020-09-25,21.635234832763672,262.7214050292969,14.644810676574709,279.9515380859375
2020-09-28,22.50271797180176,268.17779541015625,15.513020515441896,284.64068603515625
2020-09-29,22.300058364868164,266.9685974121094,15.350384712219238,283.0174560546875
2020-09-30,22.6510066986084,268.7969970703125,15.654135704040527,285.19598388671875
2020-10-01,23.338071823120117,273.0634765625,16.38721466064453,287.003662109375
2020-10-02,22.02324867248535,265.3818054199219,15.03586483001709,284.3339538574219
2020-10-05,22.97723960876465,271.0414123535156,15.984201431274414,289.3025817871094
2020-10-06,22.12458038330078,266.2042236328125,15.125555992126465,285.2608642578125
2020-10-07,22.935224533081055,270.809326171875,15.920819282531738,290.15545654296875
2020-10-08,23.142824172973633,272.2507629394531,16.155214309692383,292.723388671875
2020-10-09,23.844724655151367,276.4107971191406,16.87394142150879,295.32818603515625
2020-10-12,25.310306549072266,284.9437561035156,18.447723388671875,300.0931396484375
2020-10-13,25.29300308227539,284.9340515136719,18.450117111206055,298.1742248535156
2020-10-14,24.890153884887695,282.55419921875,17.994482040405273,296.31097412109375
2020-10-15,24.53920555114746,280.6579284667969,17.62256622314453,295.9586486816406
2020-10-16,24.28217315673828,279.1197509765625,17.352294921875,295.70831298828125
2020-10-19,23.4641170501709,274.5629577636719,16.490060806274414,291.2401428222656
2020-10-20,23.60993194580078,275.1532287597656,16.596494674682617,292.38958740234375
2020-10-21,23.550615310668945,274.9402770996094,16.55344581604004,291.8612976074219
2020-10-22,23.55803108215332,274.9306335449219,16.561813354492188,293.4649963378906
2020-10-23,23.664302825927734,275.4723815917969,16.658681869506836,294.4661560058594
2020-10-26,22.915451049804688,271.3412780761719,15.899292945861816,289.0430603027344
2020-10-27,23.268875122070312,273.46014404296875,16.27480125427246,288.0882873535156
2020-10-28,21.467174530029297,262.79876708984375,14.36497402191162,278.1693420410156
2020-10-29,22.181425094604492,267.39410400390625,15.095658302307127,281.09869384765625
2020-10-30,21.13105010986328,260.6123352050781,14.045671463012695,277.9375
2020-11-02,21.190366744995117,261.1927795410156,14.050457000732422,281.17279052734375
2020-11-03,21.89967918395996,265.71075439453125,14.75722312927246,286.13226318359375
2020-11-04,23.859554290771484,277.57177734375,16.7519588470459,292.5750427246094
2020-11-05,25.11505889892578,284.8083801269531,18.04471015930176,298.3040466308594
2020-11-06,25.157075881958008,285.0211486816406,18.10569953918457,298.2669372558594
2020-11-09,24.091873168945312,279.1971130371094,17.00070571899414,301.9842224121094
2020-11-10,23.266401290893555,274.1953430175781,16.083459854125977,301.5948791503906
2020-11-11,24.29700469970703,280.32916259765625,17.16453742980957,303.71783447265625
2020-11-12,24.06715202331543,279.0133056640625,16.913402557373047,300.908935546875
2020-11-13,24.50954818725586,281.4609680175781,17.35707664489746,304.9970703125
2020-11-16,24.835783004760746,283.6571350097656,17.756502151489258,308.69586181640625
2020-11-17,24.675138473510746,282.75726318359375,17.592668533325195,307.1570129394531
2020-11-18,24.326662063598633,280.6676330566406,17.18486976623535,303.430419921875
2020-11-19,24.69491195678711,282.8637390136719,17.610607147216797,304.7004699707031
2020-11-20,24.378562927246097,280.92877197265625,17.25303840637207,302.66094970703125
2020-11-23,24.376087188720703,280.9385986328125,17.256622314453125,304.4501037597656
2020-11-24,25.073041915893555,284.8857421875,17.962196350097656,309.3818359375
2020-11-25,25.38692283630371,286.6368103027344,18.300634384155273,308.8719177246094
2020-11-27,25.83673095703125,289.27789306640625,18.80051040649414,309.7526550292969
2020-11-30,25.90345764160156,289.8681335449219,18.89737892150879,308.3620910644531
2020-12-01,26.642425537109375,293.5831298828125,19.640026092529297,311.7549743652344
2020-12-02,26.66219711303711,293.9603271484375,19.718950271606445,312.4132080078125
2020-12-03,26.72398376464844,294.37646484375,19.799076080322266,312.3204650878906
2020-12-04,26.976072311401367,295.57598876953125,20.041839599609375,315.0087890625
2020-12-07,27.260292053222656,297.2497253417969,20.38147354125977,314.4247741699219
2020-12-08,27.4283504486084,298.2560119628906,20.568031311035156,315.33331298828125
2020-12-09,26.22474670410156,291.5031433105469,19.19036865234375,312.53375244140625
2020-12-10,26.395280838012695,292.6737060546875,19.42595863342285,312.3853759765625
2020-12-11,26.29889488220215,292.02557373046875,19.289627075195312,311.9866638183594
2020-12-14,26.642425537109375,294.14422607421875,19.701021194458008,310.5591125488281
2020-12-15,27.235578536987305,297.2884521484375,20.313304901123047,314.8511962890625
2020-12-16,27.537099838256836,298.92352294921875,20.654132843017575,315.33331298828125
2020-12-17,27.895463943481445,300.877685546875,21.077472686767575,317.0482177734375
2020-12-18,27.70268821716309,299.96832275390625,20.84786796569824,315.7782287597656
2020-12-21,27.631013870239254,299.40716552734375,20.7701358795166,314.80487060546875
2020-12-22,27.76447296142578,300.2212829589844,20.933969497680664,314.18402099609375
2020-12-23,27.487668991088867,298.7092590332031,20.618257522583008,314.43536376953125
2020-12-24,27.727399826049805,300.0274658203125,20.886133193969727,315.6919860839844
2020-12-28,28.290895462036133,303.0512390136719,21.512779235839844,318.4378356933594
2020-12-29,28.34279441833496,303.3226623535156,21.576160430908203,317.7677307128906
2020-12-30,28.31808090209961,303.3323669433594,21.572572708129883,318.19580078125
2020-12-31,28.449068069458008,304.0787048339844,21.741193771362305,319.9084777832031
2021-01-04,27.648313522338867,299.7851257324219,20.790464401245117,315.5708923339844
2021-01-05,28.098119735717773,302.2565612792969,21.311872482299805,317.6466369628906
2021-01-06,27.34432601928711,298.069580078125,20.43050193786621,319.5732727050781
2021-01-07,28.678911209106445,305.28045654296875,21.906221389770508,324.3484191894531
2021-01-08,29.40058708190918,309.2057800292969,22.755300521850582,326.1728515625
2021-01-11,28.52568626403809,304.7377624511719,21.74956703186035,324.041259765625
2021-01-12,28.456483840942383,304.2532043457031,21.65509033203125,324.0692138671875
2021-01-13,28.824731826782227,306.3078918457031,22.076040267944336,324.8788757324219
2021-01-14,28.508384704589844,304.66986083984375,21.7399959564209,323.7806396484375
2021-01-15,28.065990447998047,302.2565612792969,21.211416244506836,321.47222900390625
2021-01-19,28.89640235900879,306.6664733886719,22.13105010986328,324.0133972167969
2021-01-20,30.218639373779297,313.7997741699219,23.673742294311523,328.4160461425781
2021-01-21,30.72776222229004,316.3100891113281,24.26211929321289,328.7231750488281
2021-01-22,30.534988403320312,315.3990173339844,24.042078018188477,327.5504150390625
2021-01-25,31.07624053955078,318.0062255859375,24.709379196166992,328.8814392089844
2021-01-26,31.12072372436523,318.4714050292969,24.73569107055664,328.3880920410156
2021-01-27,29.4450740814209,309.593505859375,22.74095344543457,320.4203796386719
2021-01-28,29.73917579650879,311.4252624511719,23.075803756713867,323.1104736328125
2021-01-29,28.51332664489746,304.8735046386719,21.638343811035156,316.64141845703125
2021-02-01,29.914649963378903,312.4913635253906,23.22887802124023,321.8445739746094
2021-02-02,30.895822525024418,317.5894470214844,24.353008270263672,326.47064208984375
2021-02-03,30.628904342651367,316.3294982910156,24.073171615600582,326.7964172363281
2021-02-04,31.360456466674805,320.07061767578125,24.92464256286621,330.4544982910156
2021-02-05,31.580415725708008,321.1560974121094,25.18534469604492,331.7762145996094
2021-02-08,31.97585105895996,323.30767822265625,25.678049087524418,334.2242431640625
2021-02-09,31.96596908569336,323.2398681640625,25.66609001159668,333.954345703125
2021-02-10,31.81027030944824,322.5032958984375,25.484315872192383,333.82403564453125
2021-02-11,32.16368865966797,324.2769470214844,25.89569854736328,334.3638916015625
2021-02-12,32.51957321166992,326.0893859863281,26.335783004760746,336.06719970703125
2021-02-16,32.35152053833008,325.2073669433594,26.115741729736328,335.7508239746094
2021-02-17,32.03764343261719,323.64691162109375,25.75218963623047,335.8252258300781
2021-02-18,31.746004104614254,322.2319641113281,25.405384063720703,334.3918151855469
2021-02-19,31.479089736938477,320.8265686035156,25.070541381835938,333.7774353027344
2021-02-22,29.84792137145996,312.5107421875,23.128419876098633,331.152587890625
2021-02-23,29.66255760192871,311.580322265625,22.92272567749023,331.5714111328125
2021-02-24,30.14696502685547,314.1488342285156,23.4752254486084,335.2388610839844
2021-02-25,28.011615753173828,303.1966857910156,21.023662567138672,327.1966552734375
2021-02-26,28.308195114135746,304.4664611816406,21.339374542236328,325.40020751953125
2021-03-01,29.981380462646484,313.6254577636719,23.20017433166504,333.340087890625
2021-03-02,29.010089874267575,308.5951843261719,22.088001251220703,330.7616882324219
2021-03-03,27.33937644958496,299.6397399902344,20.17218780517578,326.3961486816406
2021-03-04,26.422466278076172,294.73565673828125,19.174821853637695,322.3750915527344
2021-03-05,27.233104705810547,299.1745300292969,20.033466339111328,328.2856750488281
2021-03-08,25.683494567871097,290.7036437988281,18.320964813232425,326.6754455566406
2021-03-09,27.715042114257812,302.1693115234375,20.47833824157715,331.2456970214844
2021-03-10,27.54945373535156,301.3067932128906,20.303739547729492,333.2934875488281
2021-03-11,28.827205657958984,308.24627685546875,21.712491989135746,336.8118896484375
2021-03-12,28.34526634216309,305.74566650390625,21.171953201293945,337.2865905761719
2021-03-15,28.95819091796875,309.0119934082031,21.84882354736328,339.2413024902344
2021-03-16,29.27453994750977,310.7080383300781,22.20758628845215,338.8597106933594
2021-03-17,29.506858825683594,311.98736572265625,22.48742294311523,339.96734619140625
2021-03-18,27.687856674194336,302.43109130859375,20.423328399658203,334.9688720703125
2021-03-19,27.937471389770508,303.4971618652344,20.684032440185547,334.3731994628906
2021-03-22,28.94089126586914,309.1887512207031,21.786636352539062,337.0166320800781
2021-03-23,28.641843795776367,307.8398132324219,21.50201988220215,334.540771484375
2021-03-24,27.69280242919922,302.6481018066406,20.41615104675293,332.6884765625
2021-03-25,27.61371421813965,302.1239929199219,20.30613136291504,334.559326171875
2021-03-26,28.43671417236328,306.6559143066406,21.203044891357425,340.0172119140625
2021-03-29,28.41200065612793,306.568603515625,21.191085815429688,339.811767578125
2021-03-30,28.13519287109375,305.02557373046875,20.889724731445312,338.9429626464844
2021-03-31,28.963132858276367,309.6933898925781,21.827295303344727,340.2881164550781
2021-04-01,29.978906631469727,314.9725341796875,22.93708038330078,343.89373779296875
2021-04-05,31.180042266845703,321.2608337402344,24.314743041992188,348.8536682128906
2021-04-06,31.11330795288086,321.03765869140625,24.257335662841797,348.6575012207031
2021-04-07,31.26654624938965,321.8140563964844,24.436717987060547,349.0965270996094
2021-04-08,31.9239559173584,325.1717529296875,25.19969367980957,350.7965393066406
2021-04-09,32.3144416809082,327.1416320800781,25.656518936157227,353.31854248046875
2021-04-12,32.22053527832031,326.7147521972656,25.556066513061523,353.4774169921875
2021-04-13,32.971858978271484,330.5284118652344,26.431455612182617,354.43951416015625
2021-04-14,32.17851257324219,326.55938720703125,25.50345039367676,353.2999572753906
2021-04-15,33.14486312866211,331.5085754394531,26.62997055053711,357.0924072265625
2021-04-16,33.23383712768555,331.8967590332031,26.742387771606445,358.3439636230469
2021-04-19,32.620906829833984,328.859375,26.012893676757812,356.5785827636719
2021-04-20,32.124141693115234,326.46246337890625,25.443653106689453,353.963134765625
2021-04-21,32.69257354736328,329.2572021484375,26.0870418548584,357.2884826660156
2021-04-22,31.90665626525879,325.2882080078125,25.13750457763672,354.0098876953125
2021-04-23,32.7074089050293,329.3833923339844,26.08465003967285,357.7835388183594
2021-04-26,33.13003158569336,331.5279235839844,26.601268768310547,358.5588684082031
2021-04-27,32.826045989990234,330.0918273925781,26.252073287963867,358.44677734375
2021-04-28,32.56653594970703,328.97576904296875,25.98180389404297,358.278564453125
2021-04-29,32.8383903503418,330.1597595214844,26.24250602722168,360.66986083984375
2021-04-30,32.39353942871094,327.9957275390625,25.749801635742188,358.2879333496094
2021-05-03,32.06235885620117,326.2489318847656,25.328847885131836,359.1005859375
2021-05-04,30.903240203857425,320.3777160644531,23.994239807128903,356.9148864746094
2021-05-05,30.680805206298828,319.300537109375,23.714405059814453,356.980224609375
2021-05-06,31.160268783569336,321.70733642578125,24.23341941833496,359.8852233886719
2021-05-07,31.64961814880371,324.3177490234375,24.826580047607425,362.4539794921875
2021-05-10,30.040695190429688,316.1272888183594,22.96099853515625,358.9044189453125
2021-05-11,29.98385238647461,315.690673828125,22.846187591552734,355.7566223144531
2021-05-12,28.4317684173584,307.5196228027344,21.10737419128418,348.16241455078125
2021-05-13,28.87168884277344,309.897216796875,21.552244186401367,352.3005065917969
2021-05-14,30.132137298583984,316.7386779785156,22.95381736755371,357.7088623046875
2021-05-17,29.768829345703125,314.8171691894531,22.56635475158691,356.8494567871094
2021-05-18,29.358566284179688,312.6921081542969,22.092784881591797,353.7669372558594
2021-05-19,29.427770614624023,313.051025390625,22.17410469055176,352.83294677734375
2021-05-20,30.567115783691406,319.1065368652344,23.45608901977539,356.59735107421875
2021-05-21,30.22110939025879,317.3403625488281,23.068628311157227,356.326416015625
2021-05-24,31.24677085876465,322.67779541015625,24.22385025024414,359.922607421875
2021-05-25,31.32832908630371,323.1241455078125,24.34104347229004,359.166015625
2021-05-26,31.53593063354492,324.2498779296875,24.587398529052734,359.81988525390625
2021-05-27,31.30855369567871,323.03680419921875,24.300386428833008,359.97869873046875
2021-05-28,31.481557846069336,324.0556945800781,24.537168502807617,360.67926025390625
2021-06-01,31.28878593444824,322.97857666015625,24.297996520996097,360.39898681640625
2021-06-02,31.40741729736328,323.6093444824219,24.424760818481445,361.0061645507813
2021-06-03,30.7302303314209,320.24200439453125,23.656999588012695,359.6330871582031
2021-06-04,31.81273651123047,325.6763610839844,24.86962890625,362.89300537109375
2021-06-07,31.97585105895996,326.6468200683594,25.089672088623047,362.5848083496094
2021-06-08,32.00056457519531,326.8020935058594,25.118371963500977,362.6408081054687
2021-06-09,32.03022766113281,326.879638671875,25.14707374572754,362.0709838867187
2021-06-10,32.70246505737305,330.285888671875,25.917224884033203,363.7430419921875
2021-06-11,32.86064147949219,331.1495056152344,26.122915267944336,364.3782043457031
2021-06-14,33.48838806152344,334.3229064941406,26.854795455932617,365.293701171875
2021-06-15,33.04352951049805,332.1393737792969,26.35730743408203,364.5277099609375
2021-06-16,32.80626678466797,330.9263916015625,26.07508087158203,362.5286560058594
2021-06-17,33.636680603027344,335.1283874511719,27.04852867126465,362.3979797363281
2021-06-18,33.11273193359375,332.4985046386719,26.402751922607425,357.5874328613281
2021-06-21,33.51310729980469,334.5650329589844,26.885894775390625,362.5940856933594
2021-06-22,34.14086151123047,337.6836853027344,27.63690757751465,364.518310546875
2021-06-23,34.16557693481445,337.8487854003906,27.68474578857422,364.12603759765625
2021-06-24,34.590667724609375,339.9376525878906,28.19418716430664,366.2090148925781
2021-06-25,34.51653289794922,339.5198669433594,28.105693817138672,367.5634460449219
2021-06-28,35.34693908691406,343.6490173339844,29.100669860839844,368.3294677734375
2021-06-29,35.59902572631836,344.8926086425781,29.428342819213867,368.4916076660156
2021-06-30,35.49522399902344,344.3484802246094,29.29918670654297,368.8289184570313
2021-07-01,35.51994323730469,344.48455810546875,29.313539505004883,370.90966796875
2021-07-02,36.3206901550293,348.4387512207031,30.308515548706055,373.7307739257813
2021-07-06,36.627159118652344,349.9447021484375,30.71511459350586,373.0278625488281
2021-07-07,36.755672454833984,350.6831359863281,30.911237716674805,374.3119201660156
2021-07-08,36.36023712158203,348.56500244140625,30.375486373901367,371.3314514160156
2021-07-09,36.80015563964844,350.74139404296875,30.88971710205078,375.24908447265625
2021-07-12,37.081905364990234,352.11126708984375,31.27718162536621,376.6081237792969
2021-07-13,37.067081451416016,352.11126708984375,31.260438919067383,375.3334655761719
2021-07-14,37.195594787597656,352.7427673339844,31.430253982543945,375.84906005859375
2021-07-15,36.6716423034668,350.2653503417969,30.779693603515625,374.6399841308594
2021-07-16,36.08343124389648,347.42840576171875,30.02389144897461,371.7250671386719
2021-07-19,35.49028396606445,344.58172607421875,29.30396842956543,366.1671752929687
2021-07-20,36.31575393676758,348.58447265625,30.27024269104004,371.3408203125
2021-07-21,36.849586486816406,351.2757263183594,30.96146774291992,374.46185302734375
2021-07-22,37.363651275634766,353.59771728515625,31.61202812194824,375.2584838867187
2021-07-23,38.21384048461914,357.7268981933594,32.662017822265625,379.0075378417969
2021-07-26,38.29787063598633,358.0085754394531,32.79834747314453,379.9729919433594
2021-07-27,37.45756530761719,354.06402587890625,31.72683334350586,378.2858276367187
2021-07-28,37.724491119384766,355.4242248535156,32.07364273071289,378.0796203613281
2021-07-29,37.872779846191406,356.0557861328125,32.23149490356445,379.71051025390625
2021-07-30,37.46745300292969,354.20013427734375,31.74835777282715,377.8547058105469
